iso_code,continent,location,date,population,total_boosters
DEU,Europe,Germany,2023-03-03,83369840,64743402
DEU,Europe,Germany,2023-03-04,83369840,64743889
DEU,Europe,Germany,2023-03-05,83369840,64744144
DEU,Europe,Germany,2023-03-06,83369840,64745336
DEU,Europe,Germany,2023-03-07,83369840,64748034
DEU,Europe,Germany,2023-03-08,83369840,64750012
DEU,Europe,Germany,2023-03-09,83369840,64752609
DEU,Europe,Germany,2023-03-10,83369840,64754401
DEU,Europe,Germany,2023-03-11,83369840,64754831
DEU,Europe,Germany,2023-03-12,83369840,64755224
DEU,Europe,Germany,2023-03-13,83369840,64756306
DEU,Europe,Germany,2023-03-14,83369840,64758258
DEU,Europe,Germany,2023-03-15,83369840,64760352
DEU,Europe,Germany,2023-03-16,83369840,64762618
DEU,Europe,Germany,2023-03-17,83369840,64764222
DEU,Europe,Germany,2023-03-18,83369840,64764791
DEU,Europe,Germany,2023-03-19,83369840,64765132
DEU,Europe,Germany,2023-03-20,83369840,64766095
DEU,Europe,Germany,2023-03-21,83369840,64768403
DEU,Europe,Germany,2023-03-22,83369840,64770110
DEU,Europe,Germany,2023-03-23,83369840,64772087
DEU,Europe,Germany,2023-03-24,83369840,64773795
DEU,Europe,Germany,2023-03-25,83369840,64774364
DEU,Europe,Germany,2023-03-26,83369840,64774730
DEU,Europe,Germany,2023-03-27,83369840,64775839
DEU,Europe,Germany,2023-03-28,83369840,64777653
DEU,Europe,Germany,2023-03-29,83369840,64779551
DEU,Europe,Germany,2023-03-30,83369840,64782013
DEU,Europe,Germany,2023-03-31,83369840,64785265
DEU,Europe,Germany,2023-04-01,83369840,64785774
DEU,Europe,Germany,2023-04-02,83369840,64786029
DEU,Europe,Germany,2023-04-03,83369840,64786823
DEU,Europe,Germany,2023-04-04,83369840,64788119
DEU,Europe,Germany,2023-04-05,83369840,64789279
DEU,Europe,Germany,2023-04-06,83369840,64790995
DEU,Europe,Germany,2023-04-07,83369840,64791434
GIB,Europe,Gibraltar,2021-09-30,32677,5
GIB,Europe,Gibraltar,2021-10-01,32677,5
GIB,Europe,Gibraltar,2021-10-05,32677,5
GIB,Europe,Gibraltar,2021-10-06,32677,47
GIB,Europe,Gibraltar,2021-10-07,32677,140
GIB,Europe,Gibraltar,2021-10-08,32677,272
GIB,Europe,Gibraltar,2021-10-09,32677,274
GIB,Europe,Gibraltar,2021-10-11,32677,274
GIB,Europe,Gibraltar,2021-10-12,32677,918
GIB,Europe,Gibraltar,2021-10-13,32677,1394
GIB,Europe,Gibraltar,2021-10-14,32677,1801
GIB,Europe,Gibraltar,2021-10-15,32677,2245
GIB,Europe,Gibraltar,2021-10-17,32677,3299
GIB,Europe,Gibraltar,2021-10-18,32677,3714
GIB,Europe,Gibraltar,2021-10-19,32677,4070
GIB,Europe,Gibraltar,2021-10-20,32677,4508
GIB,Europe,Gibraltar,2021-10-21,32677,4972
GIB,Europe,Gibraltar,2021-10-22,32677,5334
GIB,Europe,Gibraltar,2021-10-23,32677,5693
GIB,Europe,Gibraltar,2021-10-24,32677,6351
GIB,Europe,Gibraltar,2021-10-25,32677,7021
GIB,Europe,Gibraltar,2021-10-26,32677,7314
GIB,Europe,Gibraltar,2021-10-27,32677,7669
GIB,Europe,Gibraltar,2021-10-28,32677,8039
GIB,Europe,Gibraltar,2021-10-29,32677,8401
GIB,Europe,Gibraltar,2021-10-30,32677,8713
GIB,Europe,Gibraltar,2021-11-05,32677,10660
GIB,Europe,Gibraltar,2021-11-06,32677,10977
GIB,Europe,Gibraltar,2021-11-09,32677,11598
GIB,Europe,Gibraltar,2021-11-10,32677,11864
GIB,Europe,Gibraltar,2021-11-11,32677,11865
GIB,Europe,Gibraltar,2021-11-12,32677,12172
GIB,Europe,Gibraltar,2021-11-13,32677,12440
GIB,Europe,Gibraltar,2021-11-14,32677,13418
GIB,Europe,Gibraltar,2021-11-15,32677,13419
GIB,Europe,Gibraltar,2021-11-16,32677,13867
GIB,Europe,Gibraltar,2021-11-17,32677,14335
GIB,Europe,Gibraltar,2021-11-18,32677,14805
GIB,Europe,Gibraltar,2021-11-19,32677,15123
GIB,Europe,Gibraltar,2021-11-20,32677,15313
GIB,Europe,Gibraltar,2021-11-21,32677,15313
GIB,Europe,Gibraltar,2021-11-23,32677,15681
GIB,Europe,Gibraltar,2021-11-26,32677,16864
GIB,Europe,Gibraltar,2021-11-27,32677,16872
GIB,Europe,Gibraltar,2021-11-30,32677,17301
GIB,Europe,Gibraltar,2021-12-01,32677,17656
GIB,Europe,Gibraltar,2021-12-02,32677,18263
GIB,Europe,Gibraltar,2021-12-03,32677,18931
GIB,Europe,Gibraltar,2021-12-04,32677,19554
GIB,Europe,Gibraltar,2021-12-07,32677,20375
GIB,Europe,Gibraltar,2021-12-08,32677,21263
GIB,Europe,Gibraltar,2021-12-10,32677,22410
GIB,Europe,Gibraltar,2021-12-11,32677,22836
GIB,Europe,Gibraltar,2021-12-14,32677,23645
GIB,Europe,Gibraltar,2021-12-15,32677,24471
GIB,Europe,Gibraltar,2021-12-16,32677,25089
GIB,Europe,Gibraltar,2021-12-17,32677,25593
GIB,Europe,Gibraltar,2021-12-18,32677,26103
GIB,Europe,Gibraltar,2021-12-22,32677,26941
GIB,Europe,Gibraltar,2021-12-23,32677,27085
GIB,Europe,Gibraltar,2022-01-07,32677,27299
GIB,Europe,Gibraltar,2022-01-11,32677,27583
GIB,Europe,Gibraltar,2022-01-12,32677,27761
GIB,Europe,Gibraltar,2022-01-13,32677,27908
GIB,Europe,Gibraltar,2022-01-14,32677,28067
GIB,Europe,Gibraltar,2022-01-15,32677,28213
GIB,Europe,Gibraltar,2022-01-18,32677,28260
GIB,Europe,Gibraltar,2022-01-19,32677,28298
GIB,Europe,Gibraltar,2022-01-20,32677,28298
GIB,Europe,Gibraltar,2022-01-21,32677,28333
GIB,Europe,Gibraltar,2022-01-22,32677,28436
GIB,Europe,Gibraltar,2022-01-27,32677,28804
GIB,Europe,Gibraltar,2022-01-28,32677,28927
GIB,Europe,Gibraltar,2022-01-29,32677,29023
GIB,Europe,Gibraltar,2022-02-01,32677,29115
GIB,Europe,Gibraltar,2022-02-02,32677,29202
GIB,Europe,Gibraltar,2022-02-08,32677,29438
GIB,Europe,Gibraltar,2022-02-10,32677,29588
GIB,Europe,Gibraltar,2022-02-11,32677,29688
GIB,Europe,Gibraltar,2022-02-15,32677,29764
GIB,Europe,Gibraltar,2022-02-16,32677,29943
GIB,Europe,Gibraltar,2022-02-17,32677,29955
GIB,Europe,Gibraltar,2022-02-18,32677,30022
GIB,Europe,Gibraltar,2022-02-23,32677,30146
GIB,Europe,Gibraltar,2022-02-24,32677,30175
GIB,Europe,Gibraltar,2022-02-25,32677,30195
GIB,Europe,Gibraltar,2022-02-27,32677,30202
GIB,Europe,Gibraltar,2022-03-01,32677,30253
GIB,Europe,Gibraltar,2022-03-02,32677,30276
GIB,Europe,Gibraltar,2022-03-04,32677,30317
GIB,Europe,Gibraltar,2022-03-08,32677,30346
GIB,Europe,Gibraltar,2022-03-09,32677,30764
GIB,Europe,Gibraltar,2022-03-11,32677,31228
GIB,Europe,Gibraltar,2022-03-15,32677,31439
GIB,Europe,Gibraltar,2022-03-16,32677,31535
GIB,Europe,Gibraltar,2022-03-17,32677,31647
GIB,Europe,Gibraltar,2022-03-18,32677,31865
GIB,Europe,Gibraltar,2022-03-21,32677,32129
GIB,Europe,Gibraltar,2022-03-22,32677,32432
GIB,Europe,Gibraltar,2022-03-23,32677,32614
GIB,Europe,Gibraltar,2022-03-24,32677,33096
GIB,Europe,Gibraltar,2022-03-25,32677,33369
GIB,Europe,Gibraltar,2022-03-29,32677,34014
GIB,Europe,Gibraltar,2022-03-31,32677,34585
GIB,Europe,Gibraltar,2022-04-04,32677,34832
GIB,Europe,Gibraltar,2022-04-05,32677,35224
GIB,Europe,Gibraltar,2022-04-06,32677,35365
GIB,Europe,Gibraltar,2022-04-07,32677,35561
GIB,Europe,Gibraltar,2022-04-14,32677,36108
GIB,Europe,Gibraltar,2022-04-21,32677,36360
GIB,Europe,Gibraltar,2022-12-16,32677,49170
GRC,Europe,Greece,2021-09-14,10384972,1061
GRC,Europe,Greece,2021-09-15,10384972,4090
GRC,Europe,Greece,2021-09-16,10384972,6955
GRC,Europe,Greece,2021-09-17,10384972,9506
GRC,Europe,Greece,2021-09-18,10384972,11264
GRC,Europe,Greece,2021-09-19,10384972,11319
GRC,Europe,Greece,2021-09-20,10384972,13896
GRC,Europe,Greece,2021-09-21,10384972,16041
GRC,Europe,Greece,2021-09-22,10384972,17810
GRC,Europe,Greece,2021-09-23,10384972,19804
GRC,Europe,Greece,2021-09-24,10384972,21300
GRC,Europe,Greece,2021-09-25,10384972,22200
GRC,Europe,Greece,2021-09-26,10384972,22250
GRC,Europe,Greece,2021-09-27,10384972,23433
GRC,Europe,Greece,2021-09-28,10384972,24465
GRC,Europe,Greece,2021-09-29,10384972,25470
GRC,Europe,Greece,2021-09-30,10384972,30227
GRC,Europe,Greece,2021-10-01,10384972,37919
GRC,Europe,Greece,2021-10-02,10384972,44426
GRC,Europe,Greece,2021-10-03,10384972,44790
GRC,Europe,Greece,2021-10-04,10384972,55301
GRC,Europe,Greece,2021-10-05,10384972,66640
GRC,Europe,Greece,2021-10-06,10384972,78888
GRC,Europe,Greece,2021-10-07,10384972,90758
GRC,Europe,Greece,2021-10-08,10384972,103298
GRC,Europe,Greece,2021-10-09,10384972,114661
GRC,Europe,Greece,2021-10-10,10384972,115052
GRC,Europe,Greece,2021-10-11,10384972,129284
GRC,Europe,Greece,2021-10-12,10384972,145319
GRC,Europe,Greece,2021-10-13,10384972,162580
GRC,Europe,Greece,2021-10-14,10384972,177407
GRC,Europe,Greece,2021-10-15,10384972,190792
GRC,Europe,Greece,2021-10-16,10384972,201861
GRC,Europe,Greece,2021-10-17,10384972,202188
GRC,Europe,Greece,2021-10-18,10384972,216709
GRC,Europe,Greece,2021-10-19,10384972,230798
GRC,Europe,Greece,2021-10-20,10384972,245101
GRC,Europe,Greece,2021-10-21,10384972,258547
GRC,Europe,Greece,2021-10-22,10384972,270973
GRC,Europe,Greece,2021-10-23,10384972,280980
GRC,Europe,Greece,2021-10-24,10384972,281033
GRC,Europe,Greece,2021-10-25,10384972,293266
GRC,Europe,Greece,2021-10-26,10384972,302603
GRC,Europe,Greece,2021-10-27,10384972,315225
GRC,Europe,Greece,2021-10-28,10384972,315306
GRC,Europe,Greece,2021-10-29,10384972,327793
GRC,Europe,Greece,2021-10-30,10384972,340451
GRC,Europe,Greece,2021-10-31,10384972,340526
GRC,Europe,Greece,2021-11-01,10384972,355906
GRC,Europe,Greece,2021-11-02,10384972,373418
GRC,Europe,Greece,2021-11-03,10384972,393372
GRC,Europe,Greece,2021-11-04,10384972,412146
GRC,Europe,Greece,2021-11-05,10384972,431135
GRC,Europe,Greece,2021-11-06,10384972,444374
GRC,Europe,Greece,2021-11-07,10384972,444852
GRC,Europe,Greece,2021-11-08,10384972,468263
GRC,Europe,Greece,2021-11-09,10384972,492565
GRC,Europe,Greece,2021-11-10,10384972,527900
GRC,Europe,Greece,2021-11-11,10384972,564186
GRC,Europe,Greece,2021-11-12,10384972,599301
GRC,Europe,Greece,2021-11-13,10384972,628835
GRC,Europe,Greece,2021-11-14,10384972,630386
GRC,Europe,Greece,2021-11-15,10384972,664450
GRC,Europe,Greece,2021-11-16,10384972,712486
GRC,Europe,Greece,2021-11-17,10384972,758208
GRC,Europe,Greece,2021-11-18,10384972,807181
GRC,Europe,Greece,2021-11-19,10384972,855495
GRC,Europe,Greece,2021-11-20,10384972,897422
GRC,Europe,Greece,2021-11-21,10384972,899933
GRC,Europe,Greece,2021-11-22,10384972,948733
GRC,Europe,Greece,2021-11-23,10384972,1006024
GRC,Europe,Greece,2021-11-24,10384972,1064773
GRC,Europe,Greece,2021-11-25,10384972,1127382
GRC,Europe,Greece,2021-11-26,10384972,1187936
GRC,Europe,Greece,2021-11-27,10384972,1244549
GRC,Europe,Greece,2021-11-28,10384972,1252180
GRC,Europe,Greece,2021-11-29,10384972,1313467
GRC,Europe,Greece,2021-11-30,10384972,1374349
GRC,Europe,Greece,2021-12-01,10384972,1441151
GRC,Europe,Greece,2021-12-02,10384972,1509419
GRC,Europe,Greece,2021-12-03,10384972,1578720
GRC,Europe,Greece,2021-12-04,10384972,1648629
GRC,Europe,Greece,2021-12-05,10384972,1701702
GRC,Europe,Greece,2021-12-06,10384972,1790033
GRC,Europe,Greece,2021-12-07,10384972,1865692
GRC,Europe,Greece,2021-12-08,10384972,1951476
GRC,Europe,Greece,2021-12-09,10384972,2035543
GRC,Europe,Greece,2021-12-10,10384972,2119939
GRC,Europe,Greece,2021-12-11,10384972,2203200
GRC,Europe,Greece,2021-12-12,10384972,2267292
GRC,Europe,Greece,2021-12-13,10384972,2339686
GRC,Europe,Greece,2021-12-14,10384972,2426391
GRC,Europe,Greece,2021-12-15,10384972,2512588
GRC,Europe,Greece,2021-12-16,10384972,2597248
GRC,Europe,Greece,2021-12-17,10384972,2679779
GRC,Europe,Greece,2021-12-18,10384972,2762667
GRC,Europe,Greece,2021-12-19,10384972,2833726
GRC,Europe,Greece,2021-12-20,10384972,2913155
GRC,Europe,Greece,2021-12-21,10384972,2998110
GRC,Europe,Greece,2021-12-22,10384972,3079914
GRC,Europe,Greece,2021-12-23,10384972,3158217
GRC,Europe,Greece,2021-12-24,10384972,3215596
GRC,Europe,Greece,2021-12-25,10384972,3215863
GRC,Europe,Greece,2021-12-26,10384972,3215889
GRC,Europe,Greece,2021-12-27,10384972,3256170
GRC,Europe,Greece,2021-12-28,10384972,3329290
GRC,Europe,Greece,2021-12-29,10384972,3405877
GRC,Europe,Greece,2021-12-30,10384972,3479029
GRC,Europe,Greece,2021-12-31,10384972,3530076
GRC,Europe,Greece,2022-01-01,10384972,3530263
GRC,Europe,Greece,2022-01-02,10384972,3577893
GRC,Europe,Greece,2022-01-03,10384972,3639003
GRC,Europe,Greece,2022-01-04,10384972,3709182
GRC,Europe,Greece,2022-01-05,10384972,3781031
GRC,Europe,Greece,2022-01-06,10384972,3802846
GRC,Europe,Greece,2022-01-07,10384972,3852924
GRC,Europe,Greece,2022-01-08,10384972,3922480
GRC,Europe,Greece,2022-01-09,10384972,3955797
GRC,Europe,Greece,2022-01-10,10384972,4004217
GRC,Europe,Greece,2022-01-11,10384972,4067156
GRC,Europe,Greece,2022-01-12,10384972,4128707
GRC,Europe,Greece,2022-01-13,10384972,4186663
GRC,Europe,Greece,2022-01-14,10384972,4245379
GRC,Europe,Greece,2022-01-15,10384972,4307844
GRC,Europe,Greece,2022-01-16,10384972,4336807
GRC,Europe,Greece,2022-01-17,10384972,4381687
GRC,Europe,Greece,2022-01-18,10384972,4433464
GRC,Europe,Greece,2022-01-19,10384972,4482038
